"mean" "se_mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "n_eff" "Rhat"
"R0" 4.33686051723319 0.0201533633279981 0.387120268086395 3.56080718656552 4.06781441849913 4.36503396260077 4.64440108483815 4.95518491995327 368.97483799124 1.01129137682689
"r_lock_1" 0.205208832779228 0.00115302352177806 0.0216776107633198 0.174373263659522 0.188329772599206 0.20203211995636 0.21880050925881 0.252871067023945 353.465062922039 1.01236474727794
"m_lock_1" 0.162254941746439 0.000385054088373186 0.00974239298264461 0.146430950414697 0.155364989136926 0.161279662108768 0.16772825736212 0.184492075396638 640.158932608708 1.01010120183459
"shift_lock_1" 1.07974292220288 0.0345805162294231 0.906254694575513 0.0172953502563415 0.373537099689579 0.863473079447885 1.55870402552834 3.39037195307334 686.811556422873 1.00237057368761
"gamma_s" 0.646697582023472 0.00396381850520511 0.1209839486604 0.43169567583673 0.555508542374995 0.643811192912678 0.730637255005364 0.892761058045851 931.596799855249 1.00452449795791
"gamma_H" 0.323730159759178 0.00278848294007692 0.0798779887569896 0.207181389280169 0.266778068999654 0.310190386898894 0.367137892258452 0.522989327253321 820.574957392966 1.00619055951586
"gamma_ICU" 0.171352363262026 0.00141505660589622 0.0387700025489995 0.113031093776342 0.144809354560249 0.165641592256114 0.190928051739092 0.257769318780018 750.661310937034 1.00029586253891
"eps_H_ICU" 0.106177894152097 0.00120128823328066 0.0276491444459213 0.0674369844610983 0.0867314942882775 0.101913321530032 0.120652348388894 0.1713908062536 529.747539767337 1.00241170853212
"eps_H_x" 0.0287193109986694 0.000192948051535226 0.00498812936391365 0.0205269915553429 0.0253445122982078 0.0280294827624441 0.0313269106017995 0.0399676376365325 668.335640838395 1.00622986726046
"eps_ICU_x" 0.0457360260202807 0.000833820832501249 0.0283558491828628 0.0065562315643013 0.0241478373561005 0.0399447957031942 0.0615299503895031 0.111878298212014 1156.48454296668 0.997598724210105
"r_d_s" 0.212461643137734 0.00329069822520064 0.0971002831016101 0.0696752140636961 0.139832916157104 0.199714119191391 0.26529535593364 0.445963289445697 870.692649891814 1.00248189908926
"r_d_a" 0.0830947916063562 0.00220232218257903 0.0618471197355592 0.0101607372413041 0.039158425420467 0.0669711864754525 0.111061781718979 0.251558834374731 788.637186956979 1.00717805505658
