"mean" "se_mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "n_eff" "Rhat"
"R0" 4.12867516029285 0.0187964108680517 0.542676652642028 3.00788056898156 3.73808107934761 4.17799488291273 4.58022443192824 4.95049801499988 833.551458490994 0.999804970971362
"r_lock_1" 0.202921834866129 0.00132109036625244 0.0368545185277975 0.154865923972548 0.17403442141904 0.195198103640005 0.223906200557776 0.289822046504513 778.245167514292 1.00046932544984
"gamma_s" 0.377313631306669 0.00351737403524541 0.121267147899576 0.203652584848549 0.287776570532816 0.355593219670783 0.444976520011128 0.670619761449735 1188.63693236742 1.00138619599957
"gamma_H" 0.159166545293554 0.00100901695430564 0.0293470781217586 0.116530182960085 0.139184585244449 0.153793758176354 0.174318433105619 0.226314827395089 845.926848334199 1.00303973613594
"gamma_ICU" 0.166368654360011 0.00101287177123427 0.0365076859648478 0.110183909198081 0.141575993457137 0.160974774794154 0.185685663714892 0.257599919780329 1299.1511354776 1.00222597250752
"eps_H_ICU" 0.209487357921793 0.00234638480314601 0.0705709300506171 0.111286168176301 0.161064084636543 0.195007968705945 0.242994499279011 0.382807211710156 904.59296863242 1.00234977098342
"eps_H_x" 0.0491511391130701 0.000439422955905367 0.013792958138833 0.026493337458993 0.0395146293263612 0.0473156886134884 0.057082863076648 0.0820746583499026 985.256602648302 1.00043758929147
"eps_ICU_x" 0.105620340855677 0.00137816582118225 0.0556088387003528 0.0175969184237215 0.0632403402428679 0.0983461383768349 0.142709312659583 0.227387450595609 1628.11358869185 1.00089504841985
"r_d_s" 0.0634294393759284 0.00127227743816645 0.0427152884896465 0.009902494384248 0.0321221974381889 0.0542401265446588 0.0834573312061537 0.172072502252568 1127.20533665699 1.00036109301255
"r_d_a" 0.175175524035448 0.00274153886499222 0.0981253555786831 0.0310755503392198 0.100206184631375 0.158938142176295 0.239095746808638 0.387681438393707 1281.07239539107 0.999115388757007
