"mean" "se_mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "n_eff" "Rhat" "t" "date" "eta" "type" "populasyon"
"1" 915993.076025874 190976.562871466 234064.818527155 622864.87344278 622864.873442781 929673.270656409 1195385.57857247 1195560.82419756 1.5021459700805 8199.96176500104 1 2020-03-10 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"2" 2057405.18095561 362248.580670388 443979.341746387 1477497.90667707 1477497.90667708 2139571.57145412 2555024.91239119 2555400.94207856 1.50214598341464 7455.22726286779 2 2020-03-11 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"3" 2698185.2719293 371363.270255115 455150.498050391 2093678.21405416 2093678.21405417 2809715.40947164 3191008.0562056 3191476.42246895 1.50214601317962 6365.61542433325 3 2020-03-12 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"4" 3124565.61228052 291624.568654839 357421.107455012 2655389.83734277 2655389.83734279 3196833.3851861 3521302.88026617 3521808.58562864 1.50214609592345 4836.27268556125 4 2020-03-13 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"5" 3411090.3812705 156422.54239792 191714.732814325 3190728.87041837 3190728.87041839 3384669.95216729 3657697.35184039 3658199.44970972 1.50214652188406 2754.31120320449 5 2020-03-14 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"6" 3574809.99571755 95747.2999421958 117349.919941443 3409721.64191883 3409721.64191885 3643297.11766925 3671360.98732431 3671360.98732435 1.50214730770055 1935.6301236204 6 2020-03-15 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"7" 3622587.67482514 258314.046710271 316595.0393714 3302467.63844623 3302467.63844625 3511791.15409791 4053475.67708574 4053475.67708577 1.50214606821833 6451.77017753942 7 2020-03-16 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"8" 3564473.10515979 430043.039621743 527069.626368253 3095552.21043004 3095552.21043006 3297534.09757664 4300323.23359464 4300323.23359467 1.50214595843519 14286.5796337232 8 2020-03-17 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"9" 3415994.3587345 569030.26493846 697415.23329081 2821266.29716089 2821266.29716092 3032470.54670555 4394248.2962797 4394248.29627977 1.50214593509096 27153.9135539253 9 2020-03-18 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"10" 3196707.87356691 663871.769831755 813654.93649224 2508296.85462646 2508296.85462648 2743004.91349048 4338831.59228203 4338831.5922821 1.50214592761757 48338.949278895 10 2020-03-19 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"11" 2928044.59192617 713265.675006854 874193.124827184 2181388.31316708 2181388.3131671 2448683.74645636 4154078.4219718 4154078.42197185 1.502145924791 72559.7426983753 11 2020-03-20 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"12" 2631714.79049551 722294.003572418 885258.430237088 1861686.24812207 1861686.24812209 2162500.71362825 3870951.6428431 3870951.64284313 1.50214592370454 72252.3311825959 12 2020-03-21 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"13" 2327985.04179458 700524.5574108 858577.347891821 1564884.96193317 1564884.96193319 1892253.76969498 3526809.95308339 3526809.95308341 1.5021459234592 57542.0992505684 13 2020-03-22 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"14" 2033033.90370043 658793.554075779 807430.969418016 1299880.40110628 1299880.40110629 1642086.0379281 3157139.70497118 3157139.70497122 1.5021459235905 45744.3920109344 14 2020-03-23 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"15" 1757497.90697019 606046.816316141 742783.479675727 1069810.51436616 1069810.51436619 1414241.94717479 2788449.52891886 2788449.52891888 1.50214592404176 37822.0930907581 15 2020-03-24 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"16" 1507195.75276382 548512.002327056 672267.624971917 874054.007806532 874054.007806547 1210087.66507242 2437459.26218432 2437459.26218436 1.50214592473677 32425.2815225124 16 2020-03-25 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"17" 1284472.30435949 490235.207485779 600842.383234723 709936.270834215 709936.27083423 1030059.79691033 2113434.77562216 2113434.77562221 1.50214592562062 28577.6044583042 17 2020-03-26 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"18" 1089320.65013595 433773.924079072 531642.26975111 573868.030379966 573868.030379983 873466.617545947 1820642.69959718 1820642.69959722 1.50214592666842 25690.9988310058 18 2020-03-27 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"19" 920271.845294647 380685.569425165 466576.087302796 462024.913729526 462024.913729534 738635.783078212 1560170.41830061 1560170.41830065 1.50214592785751 23423.4225687097 19 2020-03-28 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"20" 775074.648774531 331838.827477915 406708.51285982 370721.949207775 370721.94920779 623352.709379863 1331165.66170609 1331165.66170612 1.50214592918299 21575.6554958951 20 2020-03-29 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"21" 651161.138384 287624.782941919 352518.867901566 296600.175296351 296600.175296366 525238.113450229 1131660.50465383 1131660.50465386 1.50214593063047 20028.1442669695 21 2020-03-30 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"22" 545932.539568743 248110.067562302 304088.817671125 236702.254798487 236702.254798494 441998.375418719 959111.766721882 959111.766721919 1.50214593219948 18705.6111741912 22 2020-03-31 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"23" 456918.489604488 213149.952460386 261240.979471323 188484.917638361 188484.917638376 371535.339510586 810749.348193072 810749.348193102 1.50214593388371 17558.0276886119 23 2020-04-01 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"24" 381856.102780135 182470.623932918 223639.76158229 149797.513972491 149797.513972498 311989.125964385 683794.710317552 683794.710317574 1.50214593568233 16550.4135478434 24 2020-04-02 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"25" 318721.192673406 155727.420225564 190862.739451246 118844.13764853 118844.137648538 261740.005953699 575591.899071045 575591.899071068 1.50214593759259 15657.2307591737 25 2020-04-03 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"26" 265732.194646847 132544.849692395 162449.702774331 94139.599592872 94139.5995928794 219387.970647071 483680.467562467 483680.467562482 1.50214593961287 14859.1846865295 26 2020-04-04 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"27" 221339.134326368 112543.142350766 137935.197629776 74465.0768485516 74465.0768485591 183732.604487859 405830.231130362 405830.231130384 1.50214594174227 14141.2858352972 27 2020-04-05 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"28" 184205.12790563 95355.1214960103 116869.204676792 58826.5442944691 58826.544294484 153746.780253429 340051.611004382 340051.611004405 1.50214594398015 13491.6545852494 28 2020-04-06 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
