"mean" "se_mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "n_eff" "Rhat" "t" "date" "eta" "type" "populasyon"
"1" 1.52557730546628 0.0104975896457597 0.283435080189971 1.01227001219672 1.3310377700414 1.50428355916285 1.69875503576626 2.15256508306038 729.000821783236 1.00401909809034 1 2020-03-10 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"2" 3.54227244048477 0.0245165929881186 0.707455628017001 2.25713715957571 3.05808772820136 3.47653841154847 3.98873248594923 5.1007195457883 832.68008407674 1.00362773944187 2 2020-03-11 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"3" 5.5271432644399 0.0357987304934009 1.05566579095931 3.6280634008948 4.81619821611273 5.42542637559793 6.19639669175721 7.84954882028099 869.596223747239 1.00348616305478 3 2020-03-12 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"4" 8.06596304246226 0.0481375751992612 1.42143209029438 5.47085221878602 7.09044847513082 7.97106948393318 8.97744235957009 11.1184499755507 871.934399130666 1.00343632823428 4 2020-03-13 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"5" 11.719099422879 0.0637316299817704 1.85553239022112 8.29119701205758 10.4611301514045 11.589529491496 12.8885047086771 15.65280028429 847.670418341055 1.00336815214328 5 2020-03-14 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"6" 17.1862257627966 0.084198090943344 2.3886420797276 12.761915123159 15.5919840107562 17.0464868297776 18.6475079216521 22.1368448928399 804.817976530939 1.00324271971087 6 2020-03-15 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"7" 25.4770572761057 0.111127046736842 3.04302784648364 19.7217018088189 23.3748769169941 25.3373099875611 27.4050776557745 31.5622937790701 749.846394121648 1.00307760274479 7 2020-03-16 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"8" 38.0981358966793 0.146437859011234 3.85248669390105 30.8489454783454 35.3625708743876 37.9490917576083 40.530385509276 45.6909291541156 692.110683999744 1.00297393496451 8 2020-03-17 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"9" 57.2998166561628 0.192559507260705 4.91788597918315 48.1246502678738 53.883378067587 57.2872603708711 60.6153364825617 67.0489086152785 652.269361059537 1.00318476310961 9 2020-03-18 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"10" 86.4151158544889 0.254348011622978 6.544311343228 74.1657425335574 81.7216437565964 86.2834198587393 90.9460723775703 99.3173963941267 662.020154667918 1.00407317775134 10 2020-03-19 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"11" 130.311451213551 0.352990820013435 9.464004146127 112.578274882629 123.688820934787 130.021438078968 136.754010955523 149.818867034407 718.824749185209 1.00561367210382 11 2020-03-20 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"12" 195.941108040714 0.524489159259845 14.9687172488083 167.944443564823 185.734431381985 195.176754957073 205.858305015421 226.087382992206 814.509468926124 1.00701681153877 12 2020-03-21 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"13" 292.88853092896 0.873858625591432 24.7985640980648 248.440109497893 275.902429963979 290.878488906239 309.755148998301 342.034024201468 805.324134959521 1.00772304537555 13 2020-03-22 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"14" 433.609528624064 1.47761910060484 40.8903237826907 360.293913029174 404.442040050137 429.690982319126 460.092881120342 520.981132963731 765.801311986652 1.00786868418934 14 2020-03-23 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"15" 632.709807266673 2.35417956950247 64.8429661851255 515.004555385313 586.296442938341 627.618819225897 674.680690055477 772.485765728402 758.65892848132 1.00772895334408 15 2020-03-24 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"16" 904.278999763854 3.49706430263632 96.8069979818265 728.31276543829 835.502346467611 899.073982002256 965.917713198369 1113.15950684383 766.313134535837 1.00744611450164 16 2020-03-25 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"17" 1256.51483779011 4.85599094255794 134.120479546225 1013.32144736869 1161.18764646531 1250.40268449494 1343.99055911865 1539.4156844364 762.841759378984 1.0070466319245 17 2020-03-26 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"18" 1684.61460577278 6.3344914341538 170.957682354574 1366.3076364634 1565.48460063437 1681.06866000953 1802.77892637518 2037.74666351448 728.372829049627 1.00649330517517 18 2020-03-27 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"19" 2165.92814027254 7.65546514550176 200.297012308104 1800.26546185011 2024.70967746348 2163.49010544989 2308.16089062141 2571.23818931249 684.550946805727 1.00572502637021 19 2020-03-28 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"20" 2662.48529041187 8.58787104338913 217.566120958196 2253.88042750236 2513.33597842237 2662.19660886931 2815.98705586705 3106.04143316055 641.817432037875 1.00468835527295 20 2020-03-29 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"21" 3131.69989389375 8.93633998602621 223.119918573842 2705.60461325734 2976.37689582618 3130.77768687916 3285.60648752501 3587.66612180724 623.386393678019 1.00337415673201 21 2020-03-30 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"22" 3539.2183777648 8.78024522143046 221.406833121239 3119.21583475878 3387.54210870658 3536.84085949802 3686.98123834436 4010.7391514846 635.870605688422 1.00187072332043 22 2020-03-31 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
