"mean" "se_mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "n_eff" "Rhat" "t" "date" "eta" "type" "populasyon"
"113" 1481.30478194091 1.64635625940089 75.330060136496 1343.68558817904 1430.79378395937 1477.27562601351 1529.9524342255 1637.66021538708 2093.57724776346 0.999115306139491 113 2020-06-30 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"114" 1510.10215564422 1.77368735094146 80.5353979601153 1363.77130715793 1455.37476663055 1505.02233814592 1562.19214513391 1676.23992334966 2061.67156171187 0.999263644659785 114 2020-07-01 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"115" 1539.4917955319 1.91412367114252 86.1418848440269 1383.784935329 1481.18240335797 1532.99281483849 1595.4409146024 1718.60038157529 2025.29715357928 0.99942486284491 115 2020-07-02 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"116" 1569.47466806822 2.06778724583666 92.1523733202283 1402.48899249477 1506.81132955297 1562.26293825835 1629.6137081616 1763.75178200109 1986.10106726884 0.999593535214877 116 2020-07-03 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"117" 1600.05273060589 2.23474673147581 98.5692884507485 1421.96457502056 1532.77437184141 1592.59764145564 1663.88963220585 1807.28596585017 1945.4793323806 0.999765277829494 117 2020-07-04 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"118" 1631.22876295469 2.41504539872604 105.394999748589 1441.69527316261 1558.58057554851 1623.37988793536 1698.8624748267 1852.78418759056 1904.53700759396 0.999936684524145 118 2020-07-05 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"119" 1663.00623442555 2.60871719099849 112.632053483073 1460.64209561285 1585.19579851636 1653.29983684509 1735.79621561746 1898.7318611264 1864.10342346813 1.00010521505543 119 2020-07-06 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"120" 1695.38925412624 2.81580352012004 120.28335438366 1480.29786158313 1613.11743650707 1685.57332884292 1772.45554764592 1946.48856351414 1824.76258174405 1.00026904204055 120 2020-07-07 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"121" 1728.38239545429 3.03636055627005 128.352268323738 1501.65488612897 1641.60833793421 1716.25146488742 1809.99971210979 1996.7010427576 1786.900680422 1.0004269174176 121 2020-07-08 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"122" 1761.99071101661 3.2704649423287 136.84270956532 1523.16538339819 1668.91914262026 1747.41283006685 1847.70529968316 2050.59462505783 1750.75080051138 1.00057807171371 122 2020-07-09 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"123" 1796.21956655666 3.51821730010292 145.759172913428 1544.49982163174 1696.05729501182 1780.40181970362 1886.45033753033 2100.65266480799 1716.43147956461 1.00072205018388 123 2020-07-10 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"124" 1831.07468600081 3.77974270376315 155.106729495053 1564.12884074945 1724.12580069878 1814.53814445772 1929.01817193786 2152.95472121307 1683.97952409116 1.00085868774137 124 2020-07-11 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"125" 1866.56201087862 4.05519248702005 164.891080135408 1585.48704962589 1752.33132415457 1848.86576576518 1968.7542027095 2212.36224180293 1653.37504584595 1.00098799786031 125 2020-07-12 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"126" 1902.68770444588 4.34474076310827 175.118501223211 1605.41033305168 1780.85703037828 1883.78220639296 2009.81341934389 2276.51693532476 1624.56213305674 1.00111012024781 126 2020-07-13 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"127" 1939.45809782144 4.64858693420548 185.795827240135 1627.40024461405 1810.26181361798 1919.74453265213 2052.14267848005 2344.44046300977 1597.46001942178 1.00122529432017 127 2020-07-14 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"128" 1976.87965514881 4.96695272822602 196.930440020565 1648.16624894212 1838.93261280462 1955.44228374821 2093.0474853648 2411.13081490765 1571.97505141385 1.00133382021826 128 2020-07-15 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"129" 2014.95892931348 5.3000791487296 208.530258236033 1669.10385214296 1868.88454892085 1991.88834440922 2134.67290842968 2483.10475826247 1548.00889452306 1.00143601717118 129 2020-07-16 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"130" 2053.70255538487 5.64822886027114 220.603660731656 1693.04958793374 1899.66893658163 2027.63009671126 2179.2921332691 2550.9632147938 1525.46012114099 1.00153223611579 130 2020-07-17 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"131" 2093.11719440704 6.01168172721512 233.159508687174 1713.67928566353 1930.51302907481 2064.79140811632 2224.32404445815 2622.19031685363 1504.23019826985 1.00162283227704 131 2020-07-18 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"132" 2133.20953387939 6.39073313404075 246.20706934946 1733.43913864336 1960.8857760458 2102.92853639017 2271.02853134743 2697.87513735065 1484.22476007134 1.00170814367875 132 2020-07-19 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"133" 2173.98623966905 6.78569694081245 259.756066078048 1754.56338631877 1992.97229532503 2142.42535724839 2317.21712357114 2778.43711689081 1465.35374238156 1.00178851681088 133 2020-07-20 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"134" 2215.45392715677 7.19689768599341 273.816503277151 1777.0631047817 2024.23469489139 2182.04711725398 2363.56527461505 2859.64833566003 1447.53336533659 1.00186426983058 134 2020-07-21 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"135" 2257.61921482057 7.62467512192595 288.398827391793 1800.35826554924 2055.34803713973 2221.56168293115 2411.93480620738 2935.29006418851 1430.68588730706 1.00193570320618 135 2020-07-22 "-100%" "predicted_daily_cases" "Gunluk Vaka Sayisi"
"136" 0.175537284901119 1.70567781869423e-05 0.00064061953011022 0.174430596975416 0.175071609003634 0.175503457477511 0.175971294848748 0.176799753538299 1410.60800994301 0.999919405241842 1 2020-03-10 "-100%" "predicted_daily_deaths" "Gunluk Vefat Sayisi"
"137" 0.0933258163133358 3.24387948597105e-05 0.00126629447550194 0.091196354231617 0.0924257307847642 0.0932125178855422 0.0940898489769734 0.0961335447223256 1523.84221894404 0.998727387493252 2 2020-03-11 "-100%" "predicted_daily_deaths" "Gunluk Vefat Sayisi"
"138" 0.103123376839572 7.38973184652614e-05 0.00345627895344857 0.0974249397971802 0.100693921377059 0.102783600347818 0.105146890778346 0.110830066913862 2187.5612156067 0.998501376556655 3 2020-03-12 "-100%" "predicted_daily_deaths" "Gunluk Vefat Sayisi"
"139" 0.122799578280516 0.00015322715099957 0.00732017140254969 0.110726071148531 0.11756438418614 0.122171599580177 0.127166794316348 0.139274639585076 2282.29115462371 0.998654017198211 4 2020-03-13 "-100%" "predicted_daily_deaths" "Gunluk Vefat Sayisi"
"140" 0.156759792767617 0.000274568560442196 0.0131578705143279 0.134805496864067 0.147532017249866 0.155823244478056 0.164483256976505 0.186108257407973 2296.51667403743 0.998692330256725 5 2020-03-14 "-100%" "predicted_daily_deaths" "Gunluk Vefat Sayisi"
"141" 0.212974371906987 0.000453168040158458 0.0216980470818991 0.176347280849969 0.197748055475928 0.211322981535159 0.225661065477816 0.26040676726919 2292.57075182361 0.998697112805179 6 2020-03-15 "-100%" "predicted_daily_deaths" "Gunluk Vefat Sayisi"
"142" 0.30426082183885 0.00071443383709849 0.034044042390053 0.246178965210976 0.279973388415935 0.302066790965989 0.324527487688546 0.378262043445073 2270.69191840746 0.998710694774599 7 2020-03-16 "-100%" "predicted_daily_deaths" "Gunluk Vefat Sayisi"
"143" 0.450173515091955 0.00109439356758768 0.0516728565469309 0.360917312259606 0.413408821471325 0.44776309163571 0.480996754815895 0.562196818760858 2229.34805528394 0.998748312159611 8 2020-03-17 "-100%" "predicted_daily_deaths" "Gunluk Vefat Sayisi"
"144" 0.679362866750715 0.00164042369592612 0.0764351487826219 0.546995113797032 0.623790497510033 0.675414877300116 0.725157668748669 0.846106725424087 2171.07168062612 0.998808090828934 9 2020-03-18 "-100%" "predicted_daily_deaths" "Gunluk Vefat Sayisi"
"145" 1.03228575487476 0.00241271665344575 0.110485047290902 0.837782717516676 0.952552766562256 1.02758700027538 1.09957834333861 1.2689622047105 2096.98038467057 0.998886224200706 10 2020-03-19 "-100%" "predicted_daily_deaths" "Gunluk Vefat Sayisi"
